instancia_id,algoritmo,heuristica,encontrado,pasos,tiempo_ms,nodos_expandidos,nodos_generados,memoria_max
455,codicioso,h6_w0.3,True,68,19.18,428,724,719
455,a_estrella,h6_w0.3,True,24,278.48,5222,8543,8311
455,codicioso,h6_w0.6,True,68,17.919,359,618,615
455,a_estrella,h6_w0.6,True,24,96.22,1954,3151,3067
455,codicioso,h6_w1.0,True,50,19.563,367,640,634
455,a_estrella,h6_w1.0,True,24,41.45,830,1313,1277
456,codicioso,h1,True,37,19.986,496,832,816
456,a_estrella,h1,True,23,712.186,13216,21632,20816
456,codicioso,h2,True,57,13.444,274,483,480
456,a_estrella,h2,True,23,69.736,1338,2174,2142
456,codicioso,h3,True,49,9.061,107,186,185
456,a_estrella,h3,True,23,58.314,685,1121,1107
456,codicioso,h4,True,29,3.083,44,82,82
456,a_estrella,h4,True,23,42.166,522,864,855
456,codicioso,h5,True,23,2.252,45,80,80
456,a_estrella,h5,True,23,8.994,150,268,265
456,codicioso,h6_w0.3,True,71,21.858,370,632,620
456,a_estrella,h6_w0.3,True,23,279.95,4811,7919,7709
456,codicioso,h6_w0.6,True,55,13.698,242,408,403
456,a_estrella,h6_w0.6,True,23,154.442,2295,3745,3655
456,codicioso,h6_w1.0,True,57,14.544,274,483,480
456,a_estrella,h6_w1.0,True,23,81.173,1338,2174,2142
457,codicioso,h1,True,60,23.629,533,889,871
457,a_estrella,h1,True,24,1090.309,21698,34929,33238
457,codicioso,h2,True,60,20.908,527,909,898
457,a_estrella,h2,True,24,81.689,2099,3347,3280
457,codicioso,h3,True,24,1.836,32,59,59
457,a_estrella,h3,True,24,66.491,981,1587,1562
457,codicioso,h4,True,24,1.739,35,62,62
457,a_estrella,h4,True,24,38.054,540,861,854
457,codicioso,h5,True,28,1.69,29,56,56
457,a_estrella,h5,True,24,5.112,106,187,187
457,codicioso,h6_w0.3,True,60,9.991,210,351,347
457,a_estrella,h6_w0.3,True,24,488.355,8354,13608,13139
457,codicioso,h6_w0.6,True,86,19.695,397,682,676
457,a_estrella,h6_w0.6,True,24,214.906,4013,6487,6322
457,codicioso,h6_w1.0,True,60,30.858,527,909,898
457,a_estrella,h6_w1.0,True,24,115.597,2099,3347,3280
458,codicioso,h1,True,55,22.087,591,992,967
458,a_estrella,h1,True,23,617.799,12994,21265,20465
458,codicioso,h2,True,41,4.304,126,216,216
458,a_estrella,h2,True,23,50.978,1162,1878,1851
458,codicioso,h3,True,43,10.028,135,229,228
458,a_estrella,h3,True,23,31.697,479,759,754
458,codicioso,h4,True,39,4.804,68,119,119
458,a_estrella,h4,True,23,15.748,229,361,360
458,codicioso,h5,True,33,2.944,47,86,86
458,a_estrella,h5,True,23,1.301,34,62,62
458,codicioso,h6_w0.3,True,41,7.327,153,253,248
458,a_estrella,h6_w0.3,True,23,285.391,4754,7766,7543
458,codicioso,h6_w0.6,True,39,7.443,147,250,248
458,a_estrella,h6_w0.6,True,23,114.059,2218,3631,3543
458,codicioso,h6_w1.0,True,41,5.396,126,216,216
458,a_estrella,h6_w1.0,True,23,57.765,1162,1878,1851
459,codicioso,h1,True,64,58.267,1390,2341,2284
459,a_estrella,h1,True,24,831.891,17293,27937,26678
459,codicioso,h2,True,42,18.728,318,547,543
459,a_estrella,h2,True,24,69.402,1081,1755,1730
459,codicioso,h3,True,44,10.858,138,233,231
459,a_estrella,h3,True,24,46.381,734,1190,1178
459,codicioso,h4,True,44,8.271,78,138,138
459,a_estrella,h4,True,24,33.92,454,734,727
459,codicioso,h5,True,30,1.616,37,69,69
459,a_estrella,h5,True,24,7.091,150,265,263
459,codicioso,h6_w0.3,True,70,17.267,406,687,671
459,a_estrella,h6_w0.3,True,24,297.158,5911,9653,9362
459,codicioso,h6_w0.6,True,68,16.926,313,543,535
459,a_estrella,h6_w0.6,True,24,130.359,2487,4030,3921
459,codicioso,h6_w1.0,True,42,15.434,318,547,543
459,a_estrella,h6_w1.0,True,24,54.857,1081,1755,1730
460,codicioso,h1,True,55,42.17,954,1623,1588
460,a_estrella,h1,True,23,644.167,12762,20883,20099
460,codicioso,h2,True,47,4.862,125,210,208
460,a_estrella,h2,True,23,44.653,805,1297,1285
460,codicioso,h3,True,33,4.903,67,118,118
460,a_estrella,h3,True,23,32.582,476,774,762
460,codicioso,h4,True,31,5.182,70,118,118
460,a_estrella,h4,True,23,26.263,321,525,518
460,codicioso,h5,True,31,2.531,56,101,101
460,a_estrella,h5,True,23,6.435,98,172,170
460,codicioso,h6_w0.3,True,45,9.283,165,276,271
460,a_estrella,h6_w0.3,True,23,240.598,4240,6917,6740
460,codicioso,h6_w0.6,True,47,8.687,109,191,190
460,a_estrella,h6_w0.6,True,23,111.547,1760,2844,2767
460,codicioso,h6_w1.0,True,47,7.383,125,210,208
460,a_estrella,h6_w1.0,True,23,45.789,805,1297,1285
461,codicioso,h1,True,55,74.246,1455,2432,2378
461,a_estrella,h1,True,23,718.257,12971,21044,20187
461,codicioso,h2,True,41,17.659,316,546,542
461,a_estrella,h2,True,23,66.199,1260,2034,2010
461,codicioso,h3,True,31,6.949,87,151,151
461,a_estrella,h3,True,23,64.668,805,1293,1273
461,codicioso,h4,True,25,2.628,33,58,58
461,a_estrella,h4,True,23,38.64,484,780,771
461,codicioso,h5,True,25,2.053,26,48,48
461,a_estrella,h5,True,23,5.335,121,213,211
461,codicioso,h6_w0.3,True,41,22.362,378,639,634
461,a_estrella,h6_w0.3,True,23,314.437,4761,7734,7509
461,codicioso,h6_w0.6,True,41,13.151,273,470,467
461,a_estrella,h6_w0.6,True,23,154.257,2218,3591,3504
461,codicioso,h6_w1.0,True,41,25.678,316,546,542
461,a_estrella,h6_w1.0,True,23,96.954,1260,2034,2010
462,codicioso,h1,True,29,22.911,380,649,634
462,a_estrella,h1,True,23,916.296,12988,21200,20354
462,codicioso,h2,True,29,2.98,58,100,100
462,a_estrella,h2,True,23,82.054,1187,1936,1902
462,codicioso,h3,True,29,8.67,68,122,122
462,a_estrella,h3,True,23,87.743,705,1163,1147
462,codicioso,h4,True,29,11.744,63,114,114
462,a_estrella,h4,True,23,69.363,594,975,961
462,codicioso,h5,True,31,3.728,55,100,100
462,a_estrella,h5,True,23,7.892,117,209,207
462,codicioso,h6_w0.3,True,29,5.255,79,136,135
462,a_estrella,h6_w0.3,True,23,381.362,4713,7775,7555
462,codicioso,h6_w0.6,True,29,4.294,62,105,104
462,a_estrella,h6_w0.6,True,23,161.075,2148,3535,3447
462,codicioso,h6_w1.0,True,29,4.82,58,100,100
462,a_estrella,h6_w1.0,True,23,87.249,1187,1936,1902
463,codicioso,h1,True,46,22.553,379,640,627
463,a_estrella,h1,True,18,69.891,1238,2087,2039
463,codicioso,h2,True,52,30.223,507,877,867
463,a_estrella,h2,True,18,7.119,128,212,211
463,codicioso,h3,True,18,2.84,29,54,54
463,a_estrella,h3,True,18,9.107,90,149,148
463,codicioso,h4,True,30,6.221,58,101,101
463,a_estrella,h4,True,18,7.607,62,106,105
463,codicioso,h5,True,18,1.523,21,40,40
463,a_estrella,h5,True,18,3.205,34,61,61
463,codicioso,h6_w0.3,True,56,19.938,364,616,609
463,a_estrella,h6_w0.3,True,18,24.061,456,768,752
463,codicioso,h6_w0.6,True,56,23.006,346,593,588
463,a_estrella,h6_w0.6,True,18,13.844,212,353,351
463,codicioso,h6_w1.0,True,52,39.897,507,877,867
463,a_estrella,h6_w1.0,True,18,11.695,128,212,211
464,codicioso,h1,True,60,60.295,868,1455,1422
464,a_estrella,h1,True,24,1248.198,17339,28136,26930
464,codicioso,h2,True,36,4.2,60,101,101
464,a_estrella,h2,True,24,85.774,1206,1933,1902
464,codicioso,h3,True,34,5.932,76,129,129
464,a_estrella,h3,True,24,65.628,695,1123,1105
464,codicioso,h4,True,44,12.346,122,206,206
464,a_estrella,h4,True,24,69.745,642,1040,1029
464,codicioso,h5,True,38,3.689,78,140,140
464,a_estrella,h5,True,24,6.012,100,170,168
464,codicioso,h6_w0.3,True,92,31.833,447,752,747
464,a_estrella,h6_w0.3,True,24,448.12,5957,9685,9408
464,codicioso,h6_w0.6,True,76,26.503,378,647,642
464,a_estrella,h6_w0.6,True,24,158.138,2529,4136,4047
464,codicioso,h6_w1.0,True,36,3.1,60,101,101
464,a_estrella,h6_w1.0,True,24,71.408,1206,1933,1902
465,codicioso,h1,True,65,46.498,897,1510,1477
465,a_estrella,h1,True,29,7117.735,97512,145839,128945
465,codicioso,h2,True,71,45.568,658,1130,1115
465,a_estrella,h2,True,29,629.752,7203,11327,11086
465,codicioso,h3,True,47,11.867,130,219,217
465,a_estrella,h3,True,29,415.379,4285,6793,6680
465,codicioso,h4,True,55,10.203,98,168,168
465,a_estrella,h4,True,29,211.745,2180,3462,3421
465,codicioso,h5,True,37,2.912,45,82,82
465,a_estrella,h5,True,29,52.942,575,1018,1007
465,codicioso,h6_w0.3,True,65,44.584,517,879,867
465,a_estrella,h6_w0.3,True,29,3428.798,45454,70981,66310
465,codicioso,h6_w0.6,True,65,20.932,404,685,680
465,a_estrella,h6_w0.6,True,29,1281.786,19841,31273,29859
465,codicioso,h6_w1.0,True,71,27.423,658,1130,1115
465,a_estrella,h6_w1.0,True,29,321.486,7203,11327,11086
466,codicioso,h1,True,52,21.92,578,970,950
466,a_estrella,h1,True,28,3403.748,72087,110307,99861
466,codicioso,h2,True,56,29.654,549,949,936
466,a_estrella,h2,True,28,582.004,8944,14177,13793
466,codicioso,h3,True,52,9.476,106,186,186
466,a_estrella,h3,True,28,512.678,4964,7916,7739
466,codicioso,h4,True,52,11.067,108,189,189
466,a_estrella,h4,True,28,407.401,3395,5441,5339
466,codicioso,h5,True,40,4.176,54,97,97
466,a_estrella,h5,True,28,70.676,767,1354,1340
466,codicioso,h6_w0.3,True,64,13.795,167,285,281
466,a_estrella,h6_w0.3,True,28,2924.702,33489,52711,49529
466,codicioso,h6_w0.6,True,64,10.777,141,242,241
466,a_estrella,h6_w0.6,True,28,1364.03,16929,26870,25673
466,codicioso,h6_w1.0,True,56,38.06,549,949,936
466,a_estrella,h6_w1.0,True,28,715.17,8944,14177,13793
467,codicioso,h1,True,44,20.124,294,501,494
467,a_estrella,h1,True,24,1565.172,18936,30708,29262
467,codicioso,h2,True,50,41.637,533,923,912
467,a_estrella,h2,True,24,235.712,2677,4302,4188
467,codicioso,h3,True,30,4.295,38,67,67
467,a_estrella,h3,True,24,149.147,1385,2235,2189
467,codicioso,h4,True,24,3.491,28,51,51
467,a_estrella,h4,True,24,146.262,1219,1954,1914
467,codicioso,h5,True,32,2.816,54,94,94
467,a_estrella,h5,True,24,11.299,167,299,299
467,codicioso,h6_w0.3,True,48,14.489,186,311,308
467,a_estrella,h6_w0.3,True,24,675.309,8092,13236,12765
467,codicioso,h6_w0.6,True,38,9.819,125,216,215
467,a_estrella,h6_w0.6,True,24,378.192,4258,6942,6729
467,codicioso,h6_w1.0,True,50,53.084,533,923,912
467,a_estrella,h6_w1.0,True,24,237.17,2677,4302,4188
468,codicioso,h1,True,23,9.428,118,204,201
468,a_estrella,h1,True,17,71.44,924,1560,1524
468,codicioso,h2,True,17,3.143,30,57,57
468,a_estrella,h2,True,17,12.174,153,255,253
468,codicioso,h3,True,17,3.382,28,54,54
468,a_estrella,h3,True,17,16.416,125,209,207
468,codicioso,h4,True,17,3.223,28,54,54
468,a_estrella,h4,True,17,16.824,112,187,185
468,codicioso,h5,True,17,1.656,18,36,36
468,a_estrella,h5,True,17,2.251,20,39,39
468,codicioso,h6_w0.3,True,23,8.774,68,121,120
468,a_estrella,h6_w0.3,True,17,38.986,390,652,642
468,codicioso,h6_w0.6,True,23,6.596,55,96,95
468,a_estrella,h6_w0.6,True,17,22.361,211,351,346
468,codicioso,h6_w1.0,True,17,2.975,30,57,57
468,a_estrella,h6_w1.0,True,17,14.655,153,255,253
469,codicioso,h1,True,41,57.732,700,1171,1144
469,a_estrella,h1,True,13,10.88,152,258,257
469,codicioso,h2,True,23,3.835,51,87,86
469,a_estrella,h2,True,13,3.009,41,70,70
469,codicioso,h3,True,13,1.945,17,30,30
469,a_estrella,h3,True,13,3.781,29,49,49
469,codicioso,h4,True,13,2.168,17,30,30
469,a_estrella,h4,True,13,2.828,29,49,49
469,codicioso,h5,True,13,1.005,15,28,28
469,a_estrella,h5,True,13,2.204,20,38,38
469,codicioso,h6_w0.3,True,41,33.583,384,658,650
469,a_estrella,h6_w0.3,True,13,7.098,74,129,129
469,codicioso,h6_w0.6,True,41,32.41,392,676,668
469,a_estrella,h6_w0.6,True,13,4.82,48,82,82
469,codicioso,h6_w1.0,True,23,4.783,51,87,86
469,a_estrella,h6_w1.0,True,13,3.87,41,70,70
470,codicioso,h1,True,42,37.284,472,796,779
470,a_estrella,h1,True,22,626.93,7827,13031,12606
470,codicioso,h2,True,44,8.41,121,201,199
470,a_estrella,h2,True,22,59.64,773,1260,1239
470,codicioso,h3,True,30,7.791,66,114,114
470,a_estrella,h3,True,22,52.998,455,756,747
470,codicioso,h4,True,30,8.511,66,114,114
470,a_estrella,h4,True,22,59.887,424,700,691
470,codicioso,h5,True,22,2.166,26,47,47
470,a_estrella,h5,True,22,3.501,43,80,80
470,codicioso,h6_w0.3,True,44,6.782,89,156,155
470,a_estrella,h6_w0.3,True,22,305.871,2945,4883,4758
470,codicioso,h6_w0.6,True,44,7.961,90,158,157
470,a_estrella,h6_w0.6,True,22,141.857,1407,2315,2255
470,codicioso,h6_w1.0,True,44,11.023,121,201,199
470,a_estrella,h6_w1.0,True,22,71.015,773,1260,1239
471,codicioso,h1,True,62,36.474,499,834,814
471,a_estrella,h1,True,24,1431.758,17150,27934,26702
471,codicioso,h2,True,52,22.8,347,595,591
471,a_estrella,h2,True,24,65.618,869,1399,1376
471,codicioso,h3,True,54,12.459,122,211,210
471,a_estrella,h3,True,24,39.566,388,643,638
471,codicioso,h4,True,48,9.066,84,147,147
471,a_estrella,h4,True,24,36.769,323,536,533
471,codicioso,h5,True,38,3.043,48,89,89
471,a_estrella,h5,True,24,5.21,55,106,105
471,codicioso,h6_w0.3,True,54,11.569,150,264,260
471,a_estrella,h6_w0.3,True,24,482.208,5469,9005,8743
471,codicioso,h6_w0.6,True,54,9.728,121,212,211
471,a_estrella,h6_w0.6,True,24,182.193,2169,3554,3468
471,codicioso,h6_w1.0,True,52,26.962,347,595,591
471,a_estrella,h6_w1.0,True,24,78.269,869,1399,1376
472,codicioso,h1,True,39,34.006,453,756,738
472,a_estrella,h1,True,19,217.209,2779,4637,4521
472,codicioso,h2,True,25,33.377,459,800,791
472,a_estrella,h2,True,19,71.967,814,1331,1308
472,codicioso,h3,True,27,8.711,70,121,120
472,a_estrella,h3,True,19,60.638,495,800,788
472,codicioso,h4,True,21,7.43,47,81,81
472,a_estrella,h4,True,19,58.81,445,719,709
472,codicioso,h5,True,27,4.532,45,81,81
472,a_estrella,h5,True,19,18.184,201,340,337
472,codicioso,h6_w0.3,True,39,27.199,307,523,518
472,a_estrella,h6_w0.3,True,19,157.982,1485,2472,2417
472,codicioso,h6_w0.6,True,39,28.346,309,529,524
472,a_estrella,h6_w0.6,True,19,79.875,919,1517,1485
472,codicioso,h6_w1.0,True,25,36.173,459,800,791
472,a_estrella,h6_w1.0,True,19,68.941,814,1331,1308
473,codicioso,h1,True,57,73.424,980,1629,1593
473,a_estrella,h1,True,23,1028.16,13054,21376,20589
473,codicioso,h2,True,39,36.179,476,826,813
473,a_estrella,h2,True,23,95.761,1242,2011,1977
473,codicioso,h3,True,23,3.59,25,44,44
473,a_estrella,h3,True,23,83.095,651,1046,1032
473,codicioso,h4,True,23,4.237,25,44,44
473,a_estrella,h4,True,23,61.94,405,654,649
473,codicioso,h5,True,23,2.435,24,43,43
473,a_estrella,h5,True,23,13.715,160,282,281
473,codicioso,h6_w0.3,True,55,29.293,416,707,702
473,a_estrella,h6_w0.3,True,23,415.126,4766,7780,7572
473,codicioso,h6_w0.6,True,55,36.633,347,601,598
473,a_estrella,h6_w0.6,True,23,182.89,2178,3550,3465
473,codicioso,h6_w1.0,True,39,38.718,476,826,813
473,a_estrella,h6_w1.0,True,23,100.552,1242,2011,1977
474,codicioso,h1,True,52,15.941,242,416,403
474,a_estrella,h1,True,20,299.8,4153,6910,6715
474,codicioso,h2,True,64,37.431,482,834,827
474,a_estrella,h2,True,20,44.964,558,911,894
474,codicioso,h3,True,30,8.242,62,110,110
474,a_estrella,h3,True,20,36.222,321,524,516
474,codicioso,h4,True,30,7.75,62,110,110
474,a_estrella,h4,True,20,39.805,313,509,501
474,codicioso,h5,True,38,7.409,88,149,148
474,a_estrella,h5,True,20,5.866,80,138,137
474,codicioso,h6_w0.3,True,44,10.91,152,263,261
474,a_estrella,h6_w0.3,True,20,131.705,1611,2689,2627
474,codicioso,h6_w0.6,True,68,32.693,398,680,675
474,a_estrella,h6_w0.6,True,20,73.551,842,1380,1348
474,codicioso,h6_w1.0,True,64,27.158,482,834,827
474,a_estrella,h6_w1.0,True,20,35.569,558,911,894
475,codicioso,h1,True,3,0.236,4,9,9
475,a_estrella,h1,True,3,0.219,4,9,9
475,codicioso,h2,True,3,0.33,4,9,9
475,a_estrella,h2,True,3,0.255,4,9,9
475,codicioso,h3,True,3,0.533,4,9,9
475,a_estrella,h3,True,3,0.362,4,9,9
475,codicioso,h4,True,3,0.441,4,9,9
475,a_estrella,h4,True,3,0.742,4,9,9
475,codicioso,h5,True,3,0.31,4,9,9
475,a_estrella,h5,True,3,0.2,4,9,9
475,codicioso,h6_w0.3,True,3,0.27,4,9,9
475,a_estrella,h6_w0.3,True,3,0.289,4,9,9
475,codicioso,h6_w0.6,True,3,0.203,4,9,9
475,a_estrella,h6_w0.6,True,3,0.174,4,9,9
475,codicioso,h6_w1.0,True,3,0.192,4,9,9
475,a_estrella,h6_w1.0,True,3,0.178,4,9,9
476,codicioso,h1,True,58,37.712,536,897,878
476,a_estrella,h1,True,24,1127.84,17463,28442,27190
476,codicioso,h2,True,56,28.104,375,645,640
476,a_estrella,h2,True,24,103.717,1378,2214,2176
476,codicioso,h3,True,36,4.677,45,80,80
476,a_estrella,h3,True,24,97.467,785,1285,1271
476,codicioso,h4,True,36,11.74,73,129,129
476,a_estrella,h4,True,24,68.762,577,946,936
476,codicioso,h5,True,32,3.384,52,94,94
476,a_estrella,h5,True,24,8.574,98,180,179
476,codicioso,h6_w0.3,True,56,29.578,418,706,695
476,a_estrella,h6_w0.3,True,24,479.242,5965,9744,9455
476,codicioso,h6_w0.6,True,56,19.398,288,490,484
476,a_estrella,h6_w0.6,True,24,195.754,2608,4231,4118
476,codicioso,h6_w1.0,True,56,27.179,375,645,640
476,a_estrella,h6_w1.0,True,24,100.459,1378,2214,2176
477,codicioso,h1,True,45,13.42,245,418,411
477,a_estrella,h1,True,25,2209.526,29040,46470,43882
477,codicioso,h2,True,49,11.301,195,337,335
477,a_estrella,h2,True,25,156.96,2305,3712,3644
477,codicioso,h3,True,39,7.052,70,124,124
477,a_estrella,h3,True,25,162.544,1466,2385,2341
477,codicioso,h4,True,35,10.271,65,119,119
477,a_estrella,h4,True,25,134.91,1135,1845,1812
477,codicioso,h5,True,45,6.066,100,169,168
477,a_estrella,h5,True,25,15.849,230,389,386
477,codicioso,h6_w0.3,True,45,9.267,139,239,237
477,a_estrella,h6_w0.3,True,25,894.453,10831,17612,16994
477,codicioso,h6_w0.6,True,75,30.294,388,661,655
477,a_estrella,h6_w0.6,True,25,367.164,4770,7726,7514
477,codicioso,h6_w1.0,True,49,11.374,195,337,335
477,a_estrella,h6_w1.0,True,25,167.69,2305,3712,3644
478,codicioso,h1,True,47,36.69,703,1176,1151
478,a_estrella,h1,True,21,314.796,5310,8848,8604
478,codicioso,h2,True,35,4.575,67,122,122
478,a_estrella,h2,True,21,26.838,432,708,698
478,codicioso,h3,True,25,6.163,45,81,81
478,a_estrella,h3,True,21,30.73,304,513,508
478,codicioso,h4,True,25,5.87,51,89,89
478,a_estrella,h4,True,21,25.175,224,382,378
478,codicioso,h5,True,27,2.819,35,63,63
478,a_estrella,h5,True,21,1.909,28,52,52
478,codicioso,h6_w0.3,True,35,12.111,143,245,242
478,a_estrella,h6_w0.3,True,21,135.009,1769,2933,2867
478,codicioso,h6_w0.6,True,35,7.497,108,184,182
478,a_estrella,h6_w0.6,True,21,64.126,793,1316,1290
478,codicioso,h6_w1.0,True,35,5.823,67,122,122
478,a_estrella,h6_w1.0,True,21,37.428,432,708,698
479,codicioso,h1,True,55,18.84,284,482,468
479,a_estrella,h1,True,23,943.517,13212,21524,20694
479,codicioso,h2,True,29,4.444,74,129,128
479,a_estrella,h2,True,23,93.316,1352,2183,2141
479,codicioso,h3,True,29,5.577,55,93,92
479,a_estrella,h3,True,23,81.949,697,1128,1110
479,codicioso,h4,True,41,11.162,90,151,151
479,a_estrella,h4,True,23,50.556,530,862,852
479,codicioso,h5,True,23,2.118,25,47,47
479,a_estrella,h5,True,23,8.423,120,205,205
479,codicioso,h6_w0.3,True,53,13.93,233,402,393
479,a_estrella,h6_w0.3,True,23,373.014,4912,8055,7824
479,codicioso,h6_w0.6,True,63,27.715,455,783,772
479,a_estrella,h6_w0.6,True,23,155.881,2306,3760,3673
479,codicioso,h6_w1.0,True,29,3.107,74,129,128
479,a_estrella,h6_w1.0,True,23,81.591,1352,2183,2141
480,codicioso,h1,True,44,65.299,1294,2169,2119
480,a_estrella,h1,True,22,591.514,9683,15741,15128
480,codicioso,h2,True,56,35.255,575,985,973
480,a_estrella,h2,True,22,74.933,1147,1863,1829
480,codicioso,h3,True,28,4.601,51,94,94
480,a_estrella,h3,True,22,69.353,712,1164,1145
480,codicioso,h4,True,42,10.948,149,255,253
480,a_estrella,h4,True,22,56.414,533,865,853
480,codicioso,h5,True,26,3.95,76,133,132
480,a_estrella,h5,True,22,9.462,131,235,235
480,codicioso,h6_w0.3,True,44,26.257,391,660,651
480,a_estrella,h6_w0.3,True,22,247.752,3768,6163,5980
480,codicioso,h6_w0.6,True,44,18.614,286,488,483
480,a_estrella,h6_w0.6,True,22,119.556,1908,3111,3035
480,codicioso,h6_w1.0,True,56,35.903,575,985,973
480,a_estrella,h6_w1.0,True,22,68.001,1147,1863,1829
481,codicioso,h1,True,41,55.838,1113,1877,1839
481,a_estrella,h1,True,19,153.069,2394,4026,3922
481,codicioso,h2,True,39,20.796,320,551,547
481,a_estrella,h2,True,19,27.038,327,542,530
481,codicioso,h3,True,39,15.712,119,204,204
481,a_estrella,h3,True,19,24.7,194,324,322
481,codicioso,h4,True,39,17.068,118,202,202
481,a_estrella,h4,True,19,16.843,146,249,247
481,codicioso,h5,True,19,2.336,22,43,43
481,a_estrella,h5,True,19,4.744,36,68,67
481,codicioso,h6_w0.3,True,41,10.818,127,226,222
481,a_estrella,h6_w0.3,True,19,88.359,983,1639,1604
481,codicioso,h6_w0.6,True,41,6.449,96,171,170
481,a_estrella,h6_w0.6,True,19,41.297,486,815,800
481,codicioso,h6_w1.0,True,39,21.589,320,551,547
481,a_estrella,h6_w1.0,True,19,27.58,327,542,530
482,codicioso,h1,True,42,59.708,887,1486,1451
482,a_estrella,h1,True,24,1165.494,18246,29632,28289
482,codicioso,h2,True,54,24.132,362,624,620
482,a_estrella,h2,True,24,112.335,1730,2799,2748
482,codicioso,h3,True,34,11.41,114,193,191
482,a_estrella,h3,True,24,105.128,1077,1739,1703
482,codicioso,h4,True,34,11.889,114,193,191
482,a_estrella,h4,True,24,110.917,1046,1686,1652
482,codicioso,h5,True,28,2.674,38,69,69
482,a_estrella,h5,True,24,8.546,134,235,234
482,codicioso,h6_w0.3,True,80,21.058,297,502,493
482,a_estrella,h6_w0.3,True,24,558.807,6980,11395,11031
482,codicioso,h6_w0.6,True,58,28.654,351,594,588
482,a_estrella,h6_w0.6,True,24,251.311,3280,5334,5193
482,codicioso,h6_w1.0,True,54,23.832,362,624,620
482,a_estrella,h6_w1.0,True,24,135.259,1730,2799,2748
483,codicioso,h1,True,37,7.908,138,240,235
483,a_estrella,h1,True,21,390.126,6278,10387,10044
483,codicioso,h2,True,33,8.833,105,180,178
483,a_estrella,h2,True,21,75.73,1132,1876,1839
483,codicioso,h3,True,31,5.728,51,94,94
483,a_estrella,h3,True,21,78.833,729,1211,1187
483,codicioso,h4,True,31,5.539,51,94,94
483,a_estrella,h4,True,21,84.399,701,1163,1140
483,codicioso,h5,True,21,3.129,44,81,81
483,a_estrella,h5,True,21,10.891,119,217,215
483,codicioso,h6_w0.3,True,33,7.427,77,139,138
483,a_estrella,h6_w0.3,True,21,255.184,2858,4733,4605
483,codicioso,h6_w0.6,True,33,6.057,78,141,140
483,a_estrella,h6_w0.6,True,21,121.411,1625,2698,2627
483,codicioso,h6_w1.0,True,33,7.625,105,180,178
483,a_estrella,h6_w1.0,True,21,82.604,1132,1876,1839
484,codicioso,h1,True,48,14.511,282,481,473
484,a_estrella,h1,True,24,1483.038,21325,34328,32669
484,codicioso,h2,True,46,5.632,97,162,161
484,a_estrella,h2,True,24,100.966,1511,2423,2382
484,codicioso,h3,True,26,4.288,39,68,68
484,a_estrella,h3,True,24,93.943,867,1431,1416
484,codicioso,h4,True,30,4.217,43,78,78
484,a_estrella,h4,True,24,57.897,563,929,920
484,codicioso,h5,True,24,1.893,35,66,66
484,a_estrella,h5,True,24,6.531,83,155,154
484,codicioso,h6_w0.3,True,42,4.454,70,120,119
484,a_estrella,h6_w0.3,True,24,626.616,7443,12095,11710
484,codicioso,h6_w0.6,True,42,6.441,72,124,123
484,a_estrella,h6_w0.6,True,24,263.01,3173,5144,5008
484,codicioso,h6_w1.0,True,46,7.394,97,162,161
484,a_estrella,h6_w1.0,True,24,113.379,1511,2423,2382
485,codicioso,h1,True,29,12.498,173,294,289
485,a_estrella,h1,True,17,49.878,843,1410,1383
485,codicioso,h2,True,17,1.402,25,47,47
485,a_estrella,h2,True,17,8.715,137,228,228
485,codicioso,h3,True,17,3.166,25,47,47
485,a_estrella,h3,True,17,8.841,103,173,172
485,codicioso,h4,True,17,3.583,25,47,47
485,a_estrella,h4,True,17,5.535,61,105,105
485,codicioso,h5,True,17,2.21,20,39,39
485,a_estrella,h5,True,17,3.295,42,76,76
485,codicioso,h6_w0.3,True,29,16.383,205,340,337
485,a_estrella,h6_w0.3,True,17,21.615,330,548,538
485,codicioso,h6_w0.6,True,29,14.791,203,340,337
485,a_estrella,h6_w0.6,True,17,11.959,181,301,298
485,codicioso,h6_w1.0,True,17,1.487,25,47,47
485,a_estrella,h6_w1.0,True,17,8.893,137,228,228
486,codicioso,h1,True,31,34.668,572,972,954
486,a_estrella,h1,True,17,65.609,1123,1897,1859
486,codicioso,h2,True,25,4.528,83,142,140
486,a_estrella,h2,True,17,17.926,310,512,504
486,codicioso,h3,True,31,5.903,59,103,103
486,a_estrella,h3,True,17,25.173,221,371,367
486,codicioso,h4,True,31,5.425,59,103,103
486,a_estrella,h4,True,17,19.267,198,331,327
486,codicioso,h5,True,17,3.659,40,71,71
486,a_estrella,h5,True,17,6.93,93,160,158
486,codicioso,h6_w0.3,True,39,25.407,348,595,590
486,a_estrella,h6_w0.3,True,17,48.231,575,964,947
486,codicioso,h6_w0.6,True,25,3.271,60,108,107
486,a_estrella,h6_w0.6,True,17,18.184,363,608,597
486,codicioso,h6_w1.0,True,25,4.095,83,142,140
486,a_estrella,h6_w1.0,True,17,20.443,310,512,504
487,codicioso,h1,True,10,2.827,36,64,63
487,a_estrella,h1,True,10,1.922,31,57,57
487,codicioso,h2,True,10,0.483,11,19,19
487,a_estrella,h2,True,10,0.552,11,19,19
487,codicioso,h3,True,10,1.305,11,19,19
487,a_estrella,h3,True,10,0.757,11,19,19
487,codicioso,h4,True,10,0.82,11,19,19
487,a_estrella,h4,True,10,1.023,11,19,19
